recovery_deficit_m,exposed_area_m2,deficit_x_exposed,target
3.61,13.57,49.01,0
4.62,17.57,81.1,1
1.79,6.61,11.83,1
3.43,13.29,45.53,0
2.13,7.7,16.37,0
2.95,11.88,35.07,0
0.1,0.5,0.05,0
1.19,5.51,6.55,1
0.28,2.31,0.65,1
0.1,0.5,0.05,0
6.15,22.63,139.11,0
2.59,10.18,26.39,1
1.57,5.03,7.92,0
0.93,3.13,2.9,0
0.1,1.26,0.13,1
3.04,12.15,36.98,1
0.33,2.84,0.93,1
1.79,6.95,12.44,1
0.96,3.16,3.04,0
3.0,11.42,34.21,1
0.29,0.96,0.27,0
0.47,1.69,0.8,1
0.54,2.02,1.08,1
1.03,3.17,3.27,0
2.57,9.97,25.58,1
3.15,10.86,34.24,0
1.19,3.96,4.73,0
0.11,0.5,0.05,0
3.64,12.04,43.86,1
0.76,3.5,2.66,1
0.85,1.57,1.33,0
0.1,0.92,0.09,0
1.04,2.94,3.07,1
3.17,11.7,37.04,1
0.54,2.46,1.33,0
1.07,5.82,6.23,1
0.1,0.5,0.05,1
2.77,8.92,24.68,1
3.41,13.73,46.86,1
2.96,11.06,32.7,1
3.8,14.5,55.13,1
0.1,0.83,0.08,0
3.24,10.54,34.15,1
2.67,10.14,27.03,1
3.31,12.27,40.67,1
2.7,11.26,30.44,1
4.52,17.77,80.38,1
0.23,0.5,0.11,0
2.96,12.25,36.24,1
0.66,2.85,1.87,0
0.1,0.5,0.05,0
0.46,1.81,0.84,0
4.87,19.34,94.18,1
3.26,11.4,37.1,1
0.1,1.48,0.15,1
0.16,0.5,0.08,0
2.64,9.41,24.87,1
0.98,2.97,2.91,0
1.33,6.15,8.17,0
4.16,15.41,64.11,1
0.9,2.5,2.25,1
0.1,0.74,0.07,0
0.75,3.39,2.54,0
1.07,4.59,4.9,1
1.08,3.9,4.23,1
0.73,2.99,2.2,0
3.35,12.21,40.9,1
0.5,3.24,1.62,0
3.5,14.23,49.86,1
1.82,7.76,14.09,1
1.69,7.07,11.97,0
4.23,16.47,69.61,1
0.18,0.5,0.09,1
0.61,2.82,1.71,0
1.68,6.46,10.82,0
0.22,1.86,0.41,1
0.1,1.03,0.1,1
0.33,1.71,0.57,1
0.41,0.5,0.2,1
1.25,4.69,5.88,1
3.73,13.73,51.24,1
3.07,11.86,36.4,1
3.6,13.34,48.02,1
1.6,5.87,9.41,1
0.1,0.75,0.07,1
4.27,15.89,67.9,0
0.72,2.82,2.03,0
4.15,14.55,60.38,1
2.34,8.24,19.33,0
1.26,5.32,6.72,1
3.14,10.96,34.47,0
2.98,12.33,36.75,1
1.23,5.45,6.7,1
0.83,2.95,2.46,0
3.69,16.43,60.63,1
4.48,18.02,80.7,1
3.04,10.78,32.72,1
3.67,14.54,53.37,1
0.91,3.53,3.23,0
3.82,13.9,53.14,1
1.17,3.61,4.23,1
0.64,3.21,2.04,1
3.19,11.65,37.2,1
1.57,5.87,9.21,1
1.84,6.25,11.49,0
3.27,11.84,38.78,1
3.55,13.4,47.63,1
0.18,1.0,0.18,1
1.37,3.15,4.33,0
0.1,0.5,0.05,0
3.14,11.33,35.56,1
0.71,3.82,2.71,0
2.91,13.41,39.02,1
0.93,3.24,3.0,1
0.97,2.3,2.22,1
1.08,4.22,4.57,1
0.99,3.6,3.57,0
1.59,7.6,12.05,1
0.43,2.98,1.29,0
3.0,12.11,36.39,1
5.24,19.44,101.84,1
1.56,6.48,10.12,1
3.54,13.68,48.48,1
3.59,13.85,49.8,1
0.28,0.5,0.14,0
2.81,11.53,32.39,1
3.73,14.27,53.24,1
1.97,7.42,14.64,1
0.1,0.5,0.05,0
2.07,7.23,14.95,0
3.28,12.71,41.68,1
4.31,14.99,64.61,1
0.1,1.01,0.1,0
0.88,2.5,2.2,0
2.61,8.29,21.66,0
3.42,14.46,49.46,1
3.15,11.27,35.47,1
0.49,1.29,0.63,1
1.42,6.29,8.9,1
1.88,8.61,16.16,0
1.16,3.18,3.69,1
4.51,16.38,73.91,0
3.13,11.17,34.92,1
1.05,4.74,4.98,1
0.1,1.69,0.17,1
3.76,13.42,50.45,1
3.4,14.04,47.67,0
2.74,9.85,27.0,1
1.17,4.72,5.53,1
0.1,0.5,0.05,0
4.32,16.33,70.56,1
0.32,1.12,0.35,0
3.19,11.86,37.82,1
4.58,17.7,81.06,1
2.76,9.69,26.76,0
0.47,1.08,0.5,1
1.06,4.38,4.64,1
2.49,10.55,26.33,1
1.25,4.72,5.88,1
0.48,2.24,1.09,0
1.2,5.16,6.18,1
0.85,3.88,3.28,1
0.85,2.46,2.09,1
1.78,6.13,10.9,1
3.96,14.51,57.54,1
3.42,14.55,49.83,1
0.1,0.79,0.08,0
3.15,12.35,38.9,1
4.31,16.67,71.83,1
1.86,6.01,11.16,1
0.57,3.7,2.1,1
5.18,20.05,103.82,0
3.4,13.48,45.77,1
0.33,0.5,0.17,0
3.66,14.53,53.15,1
1.04,3.65,3.78,1
2.87,9.84,28.21,1
1.06,3.28,3.48,1
2.79,9.6,26.81,1
0.1,0.5,0.05,1
0.1,0.5,0.05,0
1.57,5.66,8.88,1
2.85,11.08,31.55,1
0.1,1.72,0.17,0
3.23,12.17,39.33,1
3.05,9.8,29.91,1
3.39,12.7,43.08,1
3.62,14.7,53.21,0
0.3,1.07,0.32,0
1.85,8.24,15.23,0
1.88,7.51,14.12,0
3.22,10.78,34.73,0
2.86,10.95,31.3,0
0.96,3.89,3.73,0
3.18,12.94,41.14,1
3.41,14.4,49.03,1
0.1,1.11,0.11,1
3.83,14.89,56.97,1
2.01,8.17,16.42,1
2.53,9.49,24.05,1
1.56,4.74,7.39,1
0.42,1.64,0.69,1
3.28,12.77,41.96,1
6.09,22.19,135.2,0
0.38,2.52,0.97,0
2.76,11.28,31.08,1
0.1,0.5,0.05,0
1.7,7.57,12.89,1
0.25,0.7,0.18,0
0.1,0.5,0.05,1
1.07,4.92,5.26,1
1.64,6.19,10.14,0
4.01,16.75,67.11,0
0.87,2.62,2.28,0
0.1,0.5,0.05,1
1.12,4.04,4.53,1
4.47,17.62,78.78,0
3.38,12.09,40.84,1
0.42,0.55,0.23,1
0.1,0.56,0.06,0
2.49,8.28,20.57,1
1.98,7.77,15.39,0
2.44,9.0,21.96,1
2.25,8.95,20.14,1
0.1,0.5,0.05,0
1.27,5.86,7.42,0
0.15,0.5,0.07,1
3.09,12.36,38.22,1
3.4,13.69,46.57,1
0.16,0.5,0.08,0
0.24,1.61,0.38,0
0.82,1.99,1.64,1
0.62,1.27,0.79,1
0.1,1.95,0.2,0
1.84,7.88,14.51,0
3.77,15.99,60.34,1
4.27,15.94,68.12,0
2.79,10.69,29.86,1
1.73,7.0,12.12,1
0.32,1.2,0.38,0
1.6,5.49,8.8,1
5.14,18.83,96.9,1
1.08,4.28,4.63,1
0.8,2.19,1.76,1
3.69,13.14,48.49,1
4.25,16.46,69.9,1
2.39,8.99,21.46,1
2.82,11.47,32.36,1
3.88,14.39,55.8,1
1.41,4.88,6.86,0
3.78,14.7,55.58,1
6.55,24.25,158.84,1
3.4,12.38,42.08,1
0.35,0.85,0.3,0
0.47,1.63,0.77,1
2.33,10.28,23.97,1
2.07,6.75,13.95,1
4.42,17.84,78.92,1
3.97,15.67,62.16,1
3.35,14.0,46.93,1
1.07,6.57,7.01,0
1.0,4.93,4.91,1
4.6,18.23,83.86,0
0.32,0.5,0.16,0
0.98,2.76,2.7,1
6.79,26.09,177.21,1
3.64,12.47,45.37,1
3.29,12.99,42.71,1
0.11,0.5,0.05,0
1.12,5.17,5.78,1
3.64,13.57,49.39,1
0.1,0.5,0.05,1
3.66,13.29,48.58,1
4.12,14.12,58.13,1
4.02,16.25,65.3,1
3.82,15.59,59.6,1
0.49,1.56,0.76,1
0.1,0.91,0.09,1
3.45,12.78,44.03,1
4.84,18.64,90.28,0
0.35,1.95,0.69,1
2.86,11.33,32.46,1
3.24,13.39,43.38,1
3.11,12.23,38.04,1
0.1,0.5,0.05,0
2.97,10.66,31.62,1
0.1,0.5,0.05,0
0.69,3.26,2.25,0
0.68,1.39,0.94,0
0.1,1.26,0.13,1
1.48,5.41,8.01,1
3.05,10.95,33.44,1
0.77,2.06,1.6,1
0.1,0.92,0.09,0
0.15,0.55,0.08,0
0.1,1.65,0.17,0
1.29,3.89,5.01,1
0.1,0.5,0.05,0
0.56,2.06,1.16,1
3.83,13.95,53.41,1
2.91,11.07,32.23,1
1.52,6.05,9.22,0
3.56,13.93,49.64,1
0.1,1.58,0.16,1
3.9,13.78,53.72,1
0.96,3.91,3.75,0
0.51,1.4,0.71,0
1.12,4.62,5.19,1
2.88,11.27,32.42,1
0.1,0.5,0.05,1
0.1,0.5,0.05,1
3.49,13.66,47.66,1
2.7,10.28,27.76,1
3.67,13.76,50.49,1
4.24,16.63,70.44,1
0.1,0.97,0.1,1
0.37,0.97,0.36,1
3.66,13.22,48.36,1
1.77,5.71,10.09,0
3.89,14.8,57.52,1
3.75,13.1,49.1,1
2.8,10.74,30.11,1
3.43,14.0,47.97,1
3.92,14.61,57.23,1
3.0,10.95,32.81,1
3.87,16.32,63.24,0
3.14,13.15,41.31,1
0.63,1.77,1.11,1
0.1,0.5,0.05,0
0.4,1.78,0.71,0
1.04,4.1,4.25,0
3.94,16.42,64.71,1
0.57,2.22,1.25,1
0.5,2.07,1.03,1
3.02,12.02,36.29,1
0.73,3.73,2.72,1
4.19,16.67,69.81,0
3.22,12.67,40.81,1
0.13,0.5,0.07,1
0.1,0.5,0.05,0
0.24,1.56,0.37,0
0.52,2.17,1.13,0
4.11,16.29,66.99,1
3.43,14.53,49.76,1
0.54,1.13,0.61,0
0.42,2.5,1.04,1
0.1,0.5,0.05,0
1.07,4.8,5.12,1
1.04,3.93,4.1,0
0.51,3.66,1.88,1
0.1,0.5,0.05,1
0.16,0.5,0.08,1
1.56,6.26,9.75,0
3.56,13.78,49.01,1
4.1,16.48,67.52,1
3.5,13.64,47.7,1
0.43,3.62,1.57,0
2.26,8.52,19.29,1
0.1,0.5,0.05,0
1.03,3.42,3.51,1
0.91,3.52,3.2,0
3.18,12.28,39.09,1
0.69,2.84,1.96,1
3.99,15.21,60.65,1
3.66,13.42,49.11,1
0.67,1.82,1.21,1
3.26,12.08,39.35,1
3.4,13.82,46.92,1
2.87,12.01,34.53,1
3.03,11.45,34.68,0
0.35,0.58,0.2,1
0.1,0.5,0.05,1
3.79,16.06,60.82,1
2.99,12.18,36.46,0
1.27,5.26,6.68,1
3.12,12.61,39.32,1
0.1,1.61,0.16,0
3.67,13.01,47.69,1
1.48,5.33,7.91,1
0.38,1.03,0.39,0
3.47,13.66,47.42,1
3.12,11.98,37.39,1
0.14,1.13,0.15,0
0.68,2.16,1.46,0
4.22,17.13,72.31,1
0.18,0.63,0.11,1
1.09,4.71,5.15,1
0.49,2.8,1.36,0
2.94,12.06,35.45,1
0.1,0.67,0.07,0
3.89,15.42,59.92,1
1.15,5.76,6.63,0
0.1,0.79,0.08,1
3.83,13.96,53.42,1
0.65,2.92,1.89,1
0.1,0.5,0.05,1
3.62,11.86,42.88,1
0.1,0.75,0.07,1
3.8,14.53,55.19,1
0.1,1.31,0.13,1
3.07,11.05,33.89,1
0.1,0.5,0.05,1
4.74,18.15,86.03,1
3.88,15.06,58.49,1
4.04,15.43,62.36,1
4.1,15.59,63.92,1
1.57,5.12,8.05,1
1.82,6.82,12.45,0
0.49,1.59,0.78,0
0.1,1.24,0.12,1
0.71,3.02,2.15,1
2.7,10.05,27.17,1
0.53,3.4,1.8,0
4.28,16.03,68.53,1
0.96,4.1,3.94,1
4.37,16.46,71.89,1
3.63,15.11,54.93,1
3.74,14.29,53.47,1
0.32,1.3,0.41,0
2.85,10.71,30.5,1
4.34,16.66,72.37,1
1.82,7.89,14.38,0
0.71,3.38,2.4,0
3.79,14.42,54.6,1
0.1,1.74,0.17,1
0.53,2.72,1.45,1
0.59,1.89,1.11,0
3.14,10.82,33.97,1
4.09,15.21,62.2,1
0.14,0.86,0.12,0
1.4,5.81,8.15,1
1.96,8.54,16.74,1
0.89,2.52,2.25,1
0.1,0.5,0.05,1
0.72,1.78,1.28,0
4.12,14.57,59.96,1
0.1,0.5,0.05,1
3.4,13.23,45.03,1
3.19,12.74,40.63,0
3.39,12.14,41.2,1
3.34,12.04,40.23,1
0.8,1.62,1.3,0
3.08,11.86,36.51,1
0.73,2.2,1.61,0
4.4,18.04,79.33,0
1.11,4.56,5.07,0
0.55,1.95,1.07,1
0.3,0.63,0.19,0
0.36,0.5,0.18,0
4.44,15.76,69.91,1
4.8,17.75,85.26,1
3.06,11.08,33.94,1
0.42,0.8,0.33,0
0.1,0.68,0.07,1
0.1,0.79,0.08,1
3.53,13.04,46.0,1
0.83,4.69,3.89,1
3.82,13.1,50.01,1
0.73,2.81,2.05,1
3.4,12.74,43.33,1
3.47,12.75,44.28,1
3.96,14.49,57.41,1
4.31,16.38,70.61,1
2.91,10.89,31.7,1
0.1,0.5,0.05,0
0.1,0.5,0.05,0
0.4,0.5,0.2,0
0.13,0.5,0.07,0
1.57,5.65,8.88,1
4.07,15.29,62.2,1
3.04,11.45,34.76,1
0.18,0.5,0.09,0
3.32,12.46,41.4,1
3.59,12.98,46.64,1
0.8,4.27,3.42,0
1.08,3.48,3.77,0
0.72,2.42,1.73,1
0.31,0.61,0.19,0
1.41,4.75,6.67,1
3.98,15.13,60.2,1
3.72,14.05,52.24,1
1.18,4.13,4.88,1
0.75,2.62,1.96,1
3.1,11.19,34.65,1
0.49,2.18,1.07,1
3.53,15.05,53.06,1
3.18,11.39,36.22,1
0.1,0.7,0.07,0
0.1,0.5,0.05,1
3.47,13.71,47.54,1
0.82,3.69,3.03,0
3.52,13.55,47.71,0
0.1,0.5,0.05,0
3.91,14.49,56.6,0
0.82,2.5,2.05,1
3.65,13.79,50.34,0
1.44,4.44,6.39,1
0.59,1.75,1.03,0
0.1,1.27,0.13,0
1.25,4.81,6.0,1
4.1,16.29,66.74,1
2.91,12.23,35.57,1
0.23,0.73,0.17,0
3.23,12.45,40.25,0
3.85,14.37,55.29,1
0.1,0.5,0.05,0
0.36,0.59,0.21,1
0.1,1.05,0.11,1
3.32,12.8,42.52,1
3.12,13.32,41.49,0
3.7,14.85,54.98,1
0.45,1.12,0.5,0
0.75,3.51,2.62,0
1.46,5.3,7.75,0
1.53,6.79,10.38,1
0.45,1.31,0.59,1
0.84,2.36,1.99,1
3.73,13.55,50.55,1
2.91,10.48,30.55,1
3.93,14.24,55.91,1
2.07,7.4,15.31,0
0.88,4.02,3.53,0
0.1,1.82,0.18,1
1.7,5.41,9.23,0
0.1,1.39,0.14,0
0.18,0.5,0.09,1
3.3,12.83,42.35,0
2.81,9.37,26.37,1
0.1,0.8,0.08,1
2.37,7.41,17.56,1
0.18,0.92,0.16,1
0.1,0.59,0.06,0
0.25,1.11,0.28,0
2.43,8.66,21.09,1
4.15,16.22,67.36,1
3.81,14.78,56.31,0
0.37,1.23,0.46,0
0.1,0.92,0.09,0
4.38,16.57,72.61,0
1.34,5.51,7.39,1
4.16,15.72,65.45,1
0.67,2.72,1.83,0
0.1,0.84,0.08,1
0.1,0.5,0.05,0
3.18,11.09,35.27,1
0.19,0.93,0.18,1
3.23,13.22,42.67,1
3.78,14.6,55.17,1
2.73,10.62,28.95,1
3.53,13.38,47.21,1
0.77,3.54,2.74,1
3.51,13.17,46.18,1
4.69,17.47,81.96,1
3.37,13.67,46.03,1
4.03,14.88,59.94,0
0.53,2.72,1.44,0
3.14,12.8,40.16,1
0.69,3.07,2.11,0
0.58,1.22,0.71,0
2.82,10.74,30.31,1
3.79,14.25,54.03,1
3.65,13.46,49.08,1
0.63,2.52,1.59,1
3.28,13.06,42.78,0
5.02,18.69,93.75,1
0.1,0.5,0.05,0
1.15,4.16,4.77,0
0.23,1.79,0.41,1
1.72,6.35,10.95,1
3.52,12.41,43.73,0
0.22,0.5,0.11,0
0.6,2.56,1.53,1
0.1,0.5,0.05,0
3.61,14.27,51.56,1
4.09,14.49,59.35,1
0.27,0.6,0.16,0
0.8,1.98,1.58,0
0.21,1.14,0.24,0
1.13,4.82,5.46,1
1.62,6.44,10.45,1
0.26,0.5,0.13,1
0.1,0.5,0.05,0
1.14,4.51,5.12,1
3.16,10.67,33.75,1
3.0,11.2,33.55,1
0.75,4.08,3.07,1
4.2,15.8,66.29,1
1.28,3.66,4.67,1
0.12,0.5,0.06,1
3.59,13.13,47.09,1
0.69,4.33,2.98,0
0.47,3.1,1.44,0
3.17,12.64,40.09,1
0.26,0.72,0.19,0
0.13,1.44,0.18,0
3.57,12.68,45.31,1
3.51,14.2,49.83,1
0.1,1.12,0.11,0
0.1,0.5,0.05,1
3.72,15.05,55.96,1
0.39,1.13,0.44,0
0.1,0.5,0.05,1
3.31,13.35,44.17,1
0.65,2.38,1.54,0
1.67,6.81,11.34,0
0.22,2.3,0.51,1
0.26,0.5,0.13,1
1.47,5.46,8.0,0
0.1,1.64,0.16,0
2.93,11.69,34.3,1
0.88,2.77,2.43,0
2.68,9.43,25.32,1
1.84,6.56,12.06,0
3.47,12.59,43.7,1
1.04,4.14,4.29,0
1.42,5.47,7.8,0
3.51,13.56,47.58,1
3.72,13.47,50.15,1
4.14,15.66,64.8,1
2.64,8.38,22.13,1
0.51,2.07,1.07,1
0.77,3.87,2.98,1
0.1,0.5,0.05,0
2.66,10.5,27.93,1
0.66,2.02,1.33,1
2.73,11.03,30.17,1
0.6,2.39,1.42,1
2.99,11.68,34.91,1
0.1,0.5,0.05,1
1.51,6.81,10.3,0
0.72,3.02,2.18,0
0.83,2.59,2.15,0
3.61,13.8,49.84,1
0.17,0.5,0.09,0
4.94,18.92,93.52,1
5.56,20.78,115.5,1
4.08,14.95,60.91,1
2.79,10.77,30.06,0
3.69,14.05,51.77,0
3.96,15.89,62.86,1
0.1,0.5,0.05,1
0.86,1.67,1.44,0
3.28,12.19,40.02,1
0.1,0.5,0.05,1
0.67,2.88,1.93,1
0.41,0.5,0.21,1
1.0,3.02,3.04,1
0.25,0.68,0.17,1
0.52,3.22,1.69,1
0.81,2.2,1.77,0
3.22,12.25,39.47,1
0.1,0.84,0.08,1
0.1,1.57,0.16,0
0.46,2.35,1.07,1
0.34,2.18,0.75,1
1.91,7.96,15.24,0
3.03,10.56,32.03,1
1.65,6.56,10.84,0
4.22,16.71,70.52,1
0.98,2.96,2.9,0
3.31,12.11,40.09,1
1.14,3.67,4.17,0
3.04,12.16,36.95,1
0.39,1.42,0.55,0
2.9,10.78,31.29,1
3.01,10.42,31.38,1
3.64,13.78,50.15,0
0.1,0.5,0.05,0
1.31,5.18,6.79,0
3.34,11.79,39.42,1
1.08,4.26,4.61,1
0.81,2.74,2.22,1
2.72,9.33,25.38,0
3.48,12.18,42.43,1
0.1,0.5,0.05,0
1.35,4.95,6.66,1
3.98,15.23,60.62,1
0.68,2.8,1.9,1
0.56,2.39,1.35,1
3.79,13.81,52.42,0
4.72,18.79,88.69,1
4.0,14.84,59.33,0
4.92,19.05,93.66,1
1.92,7.17,13.76,1
4.23,16.38,69.3,1
0.65,2.31,1.51,1
0.94,3.91,3.69,0
4.19,15.92,66.75,1
0.75,3.5,2.62,1
3.71,13.43,49.78,1
0.6,0.85,0.51,1
0.1,0.5,0.05,1
3.04,12.42,37.77,1
4.02,15.15,60.9,1
2.94,11.23,32.96,0
1.14,3.5,4.01,1
2.89,11.05,31.96,1
1.59,5.21,8.26,1
4.05,14.69,59.51,1
0.5,1.56,0.77,0
4.65,18.04,83.96,1
1.02,4.32,4.41,0
1.26,5.27,6.66,0
0.88,2.06,1.81,1
3.39,12.89,43.71,1
3.56,13.38,47.66,0
0.87,2.09,1.82,1
3.47,13.22,45.92,1
0.67,2.33,1.55,0
4.27,16.62,70.88,0
1.6,6.15,9.85,0
3.91,14.43,56.48,1
1.86,7.79,14.45,1
3.01,9.66,29.05,1
0.89,3.33,2.97,1
1.62,4.74,7.68,1
0.12,0.5,0.06,1
3.54,13.86,48.99,1
0.11,0.5,0.06,1
3.64,12.71,46.33,1
3.9,16.71,65.13,1
1.01,2.76,2.8,0
0.26,2.3,0.6,0
0.16,0.5,0.08,0
1.92,6.88,13.23,1
3.88,15.19,58.91,1
0.55,3.15,1.73,0
2.91,10.13,29.47,1
0.8,2.64,2.12,1
1.07,4.73,5.04,0
3.62,14.0,50.76,1
0.58,3.08,1.78,1
0.22,1.25,0.28,1
3.58,15.05,53.9,0
0.1,0.52,0.05,1
1.83,7.12,13.0,1
4.15,16.01,66.4,0
4.16,15.7,65.36,1
4.32,17.11,73.97,1
3.59,13.82,49.6,1
4.09,16.19,66.29,0
4.2,16.71,70.14,1
3.55,13.83,49.12,1
0.1,0.78,0.08,1
1.26,3.99,5.04,0
0.78,2.54,1.99,1
3.46,13.82,47.83,1
1.56,7.05,10.97,1
0.5,0.5,0.25,0
3.77,13.87,52.31,0
2.81,10.69,30.01,1
2.55,9.0,22.99,1
0.1,0.5,0.05,0
0.18,1.05,0.19,0
1.26,6.06,7.64,1
1.14,2.71,3.1,1
4.36,16.42,71.58,1
0.1,0.75,0.08,1
2.6,10.52,27.39,1
0.1,0.64,0.06,0
3.93,16.34,64.22,1
0.94,3.61,3.41,0
0.87,4.36,3.79,0
4.22,15.52,65.52,1
0.88,3.4,3.01,1
0.54,1.09,0.59,0
3.51,14.05,49.29,1
0.18,0.58,0.1,1
1.51,6.03,9.12,1
3.03,11.26,34.12,1
0.62,2.83,1.76,1
3.84,14.9,57.19,1
0.81,2.3,1.87,1
2.86,10.12,28.96,1
3.13,11.87,37.15,1
0.1,0.91,0.09,0
3.38,14.34,48.46,0
0.7,2.91,2.04,1
3.55,14.29,50.7,1
3.8,13.16,50.07,1
0.75,4.45,3.33,0
2.7,10.74,29.0,0
0.37,1.37,0.51,1
0.1,0.5,0.05,0
1.03,3.02,3.1,0
3.94,14.31,56.36,1
0.3,2.68,0.81,0
0.21,0.5,0.11,1
3.91,14.06,55.01,1
3.12,11.3,35.29,1
0.1,0.5,0.05,1
0.45,1.73,0.78,0
0.73,3.63,2.64,1
3.21,11.7,37.52,1
1.09,3.05,3.33,1
3.93,15.18,59.72,1
0.87,3.24,2.81,1
1.15,5.19,5.98,1
1.37,4.84,6.64,1
3.13,11.69,36.61,1
1.67,6.21,10.36,0
0.64,2.5,1.6,1
3.59,13.32,47.76,1
3.5,12.87,45.08,0
4.04,13.87,56.05,0
0.1,0.5,0.05,1
1.76,7.26,12.78,0
0.99,4.45,4.41,0
0.1,0.5,0.05,0
2.25,9.59,21.6,0
0.51,1.9,0.96,0
0.42,0.52,0.22,1
0.1,0.5,0.05,0
3.11,12.78,39.73,0
0.96,3.36,3.23,0
1.59,5.09,8.12,0
0.92,1.68,1.54,1
0.19,0.5,0.1,0
3.69,14.34,52.87,1
2.1,7.44,15.64,0
0.9,2.58,2.32,1
3.46,12.72,44.06,1
1.02,4.85,4.93,1
1.07,2.96,3.17,1
1.95,6.89,13.42,1
3.44,14.05,48.4,1
4.32,16.81,72.59,1
4.02,15.42,62.03,1
1.2,4.05,4.86,0
0.83,3.17,2.62,1
0.87,2.86,2.48,1
1.33,4.37,5.82,1
0.26,0.5,0.13,1
0.16,1.22,0.19,1
1.89,7.13,13.47,0
3.21,12.45,39.95,0
3.41,13.08,44.59,1
0.27,1.37,0.37,1
2.39,8.87,21.17,1
0.1,0.5,0.05,1
1.0,3.15,3.16,1
0.49,0.75,0.37,1
2.43,8.34,20.29,1
3.25,12.04,39.07,1
0.1,0.5,0.05,1
2.71,9.18,24.84,1
0.1,1.21,0.12,1
3.15,12.14,38.19,1
1.19,4.16,4.95,1
3.38,14.68,49.66,1
3.17,10.74,34.07,1
4.19,16.71,70.03,1
3.14,11.84,37.17,1
1.28,5.48,7.01,0
0.23,0.97,0.22,1
0.72,1.23,0.89,1
3.94,15.03,59.16,1
0.64,2.7,1.73,0
1.1,2.44,2.69,1
1.79,8.37,14.99,0
0.99,4.0,3.95,1
0.1,0.92,0.09,0
1.26,3.87,4.9,1
4.21,16.55,69.68,1
0.24,1.8,0.44,0
0.47,1.97,0.92,1
3.17,12.05,38.25,1
0.85,2.51,2.12,1
2.98,11.15,33.2,0
3.13,11.5,36.06,1
1.17,4.89,5.7,0
0.74,2.12,1.56,1
0.31,1.64,0.51,0
2.89,10.33,29.89,1
0.67,2.33,1.55,1
0.15,1.07,0.16,0
0.1,0.5,0.05,1
0.1,0.9,0.09,0
1.11,4.65,5.16,0
3.02,11.28,34.1,1
0.61,3.26,1.99,0
4.09,15.62,63.92,1
0.1,1.26,0.13,0
0.1,1.81,0.18,1
0.7,2.46,1.72,0
3.16,12.54,39.67,1
0.1,0.5,0.05,0
0.1,0.5,0.05,1
2.95,11.04,32.51,1
0.98,2.63,2.58,1
3.49,12.5,43.58,1
2.52,10.06,25.4,0
1.64,5.84,9.59,1
4.11,16.18,66.44,0
0.36,1.62,0.59,1
0.1,1.86,0.19,0
0.1,0.8,0.08,0
2.67,11.04,29.5,1
2.91,11.39,33.2,1
1.22,4.87,5.93,0
1.93,8.25,15.88,1
3.04,12.1,36.8,1
0.64,2.6,1.66,0
0.1,0.54,0.05,0
1.23,5.09,6.25,0
3.33,12.11,40.3,1
0.1,0.5,0.05,0
3.38,13.97,47.14,1
5.91,23.95,141.57,0
0.95,2.86,2.71,1
0.66,1.96,1.29,0
0.79,3.92,3.11,1
1.26,5.23,6.62,0
3.78,14.91,56.41,1
1.42,6.12,8.69,0
3.8,14.23,54.02,1
1.04,4.21,4.36,1
2.99,11.58,34.68,1
1.53,5.13,7.85,0
1.48,5.89,8.75,1
0.1,1.37,0.14,1
0.57,1.89,1.07,1
3.11,11.93,37.08,1
0.1,0.55,0.05,1
2.74,10.17,27.84,1
1.78,7.29,12.95,1
1.04,3.42,3.57,1
4.07,16.52,67.19,0
4.23,16.58,70.17,0
2.85,10.09,28.8,1
1.7,7.81,13.25,0
1.34,5.21,6.96,1
4.18,15.29,63.82,1
3.22,13.12,42.22,1
2.55,10.07,25.64,1
4.47,15.55,69.43,1
1.79,6.39,11.47,0
0.82,3.34,2.74,0
0.35,0.5,0.17,0
3.65,13.95,50.95,1
3.2,12.28,39.29,1
3.81,13.55,51.69,0
1.05,4.21,4.42,1
0.28,1.09,0.31,1
1.04,2.98,3.09,1
0.31,1.93,0.61,0
5.07,19.93,101.06,0
1.42,5.16,7.32,0
0.54,1.9,1.03,0
0.1,0.96,0.1,0
3.71,13.94,51.7,0
3.76,12.73,47.81,1
0.58,2.61,1.53,1
0.3,0.5,0.15,1
1.36,4.85,6.58,0
0.86,4.45,3.84,1
3.59,13.54,48.61,0
0.1,0.5,0.05,0
0.1,0.79,0.08,1
0.1,0.78,0.08,0
1.13,3.57,4.04,0
0.42,1.56,0.66,1
0.52,2.01,1.05,1
4.09,15.76,64.48,1
4.52,17.4,78.65,1
1.01,5.89,5.92,1
0.78,2.01,1.56,1
0.46,2.53,1.16,0
0.98,4.69,4.61,0
3.65,14.28,52.17,1
0.13,0.5,0.06,0
0.22,2.17,0.48,0
4.37,14.85,64.85,0
3.39,12.32,41.73,1
1.0,4.75,4.77,1
1.35,4.82,6.48,0
4.05,16.67,67.5,1
4.34,15.28,66.32,0
3.86,13.78,53.17,1
0.62,1.95,1.21,1
1.97,7.84,15.48,0
1.15,4.21,4.85,1
1.44,5.07,7.29,1
3.33,13.8,45.99,0
0.1,1.59,0.16,1
3.73,13.86,51.74,1
1.26,3.43,4.34,0
0.78,1.22,0.95,0
1.11,4.42,4.93,1
3.79,14.92,56.5,1
0.39,1.52,0.59,1
3.68,13.91,51.16,1
0.1,0.5,0.05,0
2.66,10.64,28.3,1
0.88,4.7,4.15,0
0.1,0.5,0.05,0
0.28,1.02,0.29,1
